ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
B00MKAHMFO,4 Inch Vet Cohesive Bandage Wrap Tape Bulk (Assorted Colors) (Pack of 24) Self Adhesive Adherent Adhering Flex Bandage Grip Roll for Dog Cat Pet Horse,Prairie Horse Supply,Pet Supplies,"$41,368.73","1,427",$12.97,$11.08,$1.89,"5,108",3998.236364,6,1,03/07/2015,Amazon,4.698181818,"9.84"" x 8.90"" x 7.24""",Large standard-size,2.15 lbs
B0CCCCVGXW,4 Pack Reusable Washing Machine Fuzz Hair Removal Agent Pet Hair Removal Pet Fur Trapping Agent (green orange),Generic,Pet Supplies,"$18,581.40","1,860",$9.99,N.A.,N.A.,"4,557",157,5,1,08/15/2023,LiuHarry,3.1,N.A.,N.A.,N.A.
B09G62855K,4 Pcs Pet Blanket Dog Puppy Blanket Paw Print Fleece Blanket for Small Medium Large Pet Dog Cat Warm Soft Sleep Mat Guinea Pig Cage Liners Blanket (Gray  Small),Tatuo,Pet Supplies,"$43,579.35","2,565",$18.99,N.A.,N.A.,"2,796",3234.857143,7,1,02/21/2023,Amazon,4.261904762,N.A.,N.A.,N.A.
B0CCVN49B3,4 Pcs Waterproof Guinea Pig Blankets Washable Small Animal Fleece Bedding Absorbent Guinea Pig Cage Liners Reusable Pet Pee Pad Sleep Mat Pad Cover for Hamster Ferret,Reginary,Pet Supplies,--,--,$29.99,$10.93,$19.06,"6,642",209,7,1,07/25/2023,N.A.,4.6,"12.48"" x 12.09"" x 2.83""",Large standard-size,2.91 lbs
B09R1NYFQK,4 Pieces Fabric Dog Sweater with Leash Ring Winter Fleece Vest Dog Pullover Jacket Warm Pet Dog Clothes for Puppy Small Dogs Cat Chihuahua Boy,Weewooday,Pet Supplies,"$16,789.50","1,050",$16.49,$5.32,$11.17,"24,456",102,7,1,06/17/2021,N.A.,3.9,"9.84"" x 7.87"" x 0.59""",Small standard-size,0.3307 lbs
B0925G26PP,4 Pieces Shirts Printed Puppy Shirts Dog Sweatshirt and 1 Set Mesh Dog Shoes Cute Pet Boots Sweatshirt Dog Clothing Soft Breathable Puppy Shirts for Pet Dog Cat (L),Weewooday,Pet Supplies,"$17,538.30","1,170",$14.99,N.A.,N.A.,"4,525",18,7,1,03/10/2021,Xipshow,3.8,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B09HJX5XLG,4 Pieces Winter Fabric Dog Sweater with Leash Ring Fleece Vest Dog Pullover Jacket Warm Pet Dog Clothes for Puppy Small Dogs Cat Chihuahua Boy (Mix Pattern  M),Weewooday,Pet Supplies,"$26,946.14","1,586",$16.99,$6.09,$10.90,"2,937",1460.8,7,1,10/27/2022,Amazon,4,"12.01"" x 9.13"" x 1.02""",Large standard-size,5.61 lbs
B01G63ZD42,"43"" Stackable Heavy Duty Cage w/ Feeding Doors and Divider or Additional Tray (DG-43-FT)",Homey Pet,Pet Supplies,"$304,188.30","1,170",$259.99,N.A.,N.A.,"7,453",1634,6,1,05/24/2016,Homey Pet,4.4,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B0BNKTJT28,47“ Adjustable Long Handle Carpet Rake Pet Hair Remover  Reusable Large Metal Lint Remover Brush for Embedded Fur Removal from Low Pile Rugs Stairs  Carpet Brush Scraper Dog Cat Hair Remover Broom,Hold a star,Pet Supplies,"$43,019.37","1,163",$36.99,N.A.,N.A.,"7,078",584,7,2,11/28/2022,Amazon Warehouse,4.4,N.A.,N.A.,N.A.
B0BQDRL497,48x96 Extra Large Dog Pad Washable and Free Dog Comb  Reusable Puppy Pad with Fast Absorbent  Waterproof  Premium Non Slip Pet Carpet for Training  Whelping,peepeego,Pet Supplies,--,--,$50.69,N.A.,N.A.,"1,359",8848,7,1,02/13/2019,Amazon,4.6,N.A.,N.A.,N.A.
B0C59KZDT1,5 in 1 Cocoa Butter Leave-in Conditioner Lotion for Dogs & Cats-Pet Hot Spot Cream & Balm for Allergies  dermatosis  Paw Fungus Or Dry Itchy Skin-Helps Heal Small Cuts & Abrasions,Pro Pet Works,Pet Supplies,"$81,314.29","5,461",$16.99,$6.00,$10.99,"1,206",15005.8,7,1,04/11/2023,Amazon,4.6,"1.75"" x 1.75"" x 7.75""",Large standard-size,9.59 lbs
B09Y18QZJS,5 Pcs Cat Spring Balls Stretchable Cat Springs Toys Interactive Cat Toys Rolling Cat Balls Colorful Playful Coils Spring Action Toy Caged Rats for Kitten Cat Pet Supplies Indoor Play  Random Color,Jecery,Pet Supplies,"$12,895.86","1,614",$7.99,$4.74,$3.25,"7,363",685,7,2,04/14/2022,Amazon,3.7,"3.20"" x 2.60"" x 2.60""",Large standard-size,4.97 lbs
B0B5ZKXT89,5 Pieces Dog Eye Combs Tear Stain Remover Combs Pet Grooming Comb for Small Dogs Gently Removing Eye Mucus and Crust (Blue  Black),Boao,Pet Supplies,"$14,705.28","1,472",$9.99,$4.42,$5.57,"6,400",1777.166667,6,1,05/06/2020,Amazon,4.5,"6.30"" x 2.56"" x 0.39""",Small standard-size,2.47 lbs
B0CJY4WKT2,56’’Adjustable Pet Hair Remover Set with Metal Fabric Edge Design Retractable Carpet Scraper Rake 180°Rotating Dog Shedding Cleaner Tool Reusable Large and Small Pet Brush for Carpet Couch Car Stair,UOTT,Pet Supplies,"$73,380.41","2,959",$24.99,$16.86,$8.13,N.A.,213,7,1,05/10/2023,Amazon,4.2,"11.80"" x 0.01"" x 55.10""",Small oversize,1.3 lbs
B07DM5FRBV,5Strands Pet Food and Environmental Intolerance Test  at Home Sensitivity Test for Dogs & Cats  Hair Sample Collection Kit  380 Items Tested  Results in 7 Days  Works for All Ages and Breeds,5Strands,Pet Supplies,"$169,756.00","1,147",$148.00,$25.12,$122.88,"7,272",1101,7,1,06/07/2018,Amazon,4.2,"7.01"" x 5.08"" x 0.75""",Small standard-size,2.08 lbs
B09HFN7S7T,5Strands Pet Food Intolerance Test  at Home Sensitivity Test for Dogs & Cats  270 Items  Hair Analysis  Accurate for All Ages and Breed  Results in 7 Days - Protein  Grain  Preservatives,5Strands,Pet Supplies,"$199,538.00","2,146",$93.00,$16.12,$76.88,N.A.,1219,7,1,06/24/2019,Amazon,4.2,"7.05"" x 5.00"" x 0.75""",Small standard-size,1.76 lbs
B0BTM6XTLH,6 Inch Long Cotton Swabs for Dogs ，Cat，Small Pet Ears Cleaning  Pet Cotton Ear Buds Swabs Ear Cleaning Swabs with Bamboo Handle Apply for Daily Ear Cleaning Removes Wax  Dirt (100pcs),"Quanzhou Chenchenchen E-Commerce Co.,Ltd",Pet Supplies,"$11,158.83","1,117",$11.99,$5.04,$6.95,"6,432",753,6,1,06/21/2022,Amazon,4.5,"6.57"" x 4.72"" x 2.76""",Large standard-size,2.4 lbs
B0B5CY7XR9,6 Pack Cat Water Fountain Filter Replacement 【Filter&Sponge&Filter Bag】 for SIBAYS 5 Layers Filtration System 230oz/7L Pet Water Fountains Coconut Shell Activated Carbon and PP Cotton,SIBAYS,Pet Supplies,"$31,907.22","1,878",$16.99,$6.09,$10.90,"5,979",257,7,1,06/28/2022,Amazon,4.6,"5.00"" x 5.00"" x 1.96""",Large standard-size,3.77 lbs
B0CF1T1YKB,6 Pack Cat Water Fountain Replacement Filters Fit for 3L Flower Water Dispenser Automatic Pet Dog Cat Fountain Filter,Porens,Pet Supplies,"$21,381.54","1,646",$12.99,N.A.,N.A.,"4,695",30,6,1,08/07/2023,Amazon,4.5,N.A.,N.A.,N.A.
B0B6RQ8DSB,6 Pack Classic Plaid Cat Collars with Bells - Breakaway Kitten Collar and Adjustable 6-9 in Cute Kitty Collar for Girl Boy Cats Pet Gifts Accessories Supplies Stuff,Extodry,Pet Supplies,"$30,633.15","4,395",$6.97,$3.97,$3.00,N.A.,1906,6,1,04/25/2022,Amazon,4.4,"4.92"" x 3.90"" x 0.67""",Small standard-size,2.12 lbs
B09D785H3X,6 Pieces Dog Fleece Vest Dog Pullover Warm Dog Jacket Cold Weather Pet Sweater with Leash Ring Cozy Dog Clothes for Small Cats Dogs,Weewooday,Pet Supplies,"$22,039.50","1,050",$20.99,$6.22,$14.77,"36,570",197,7,1,11/23/2020,N.A.,4.3,"12.99"" x 11.02"" x 0.63""",Small standard-size,0.5225 lbs
B08SC99J7B,6 Pieces Pet Lice Combs Dog Grooming Flea Comb Cat Tear Stain Comb for Removal Dandruff  Hair Stain  Nit (Pink  Light Blue  Dark Blue  Yellow),Boao,Pet Supplies,"$11,057.70","1,230",$8.59,$4.27,$4.32,"8,693",2803.666667,6,1,06/28/2019,Amazon,4.6,"8.27"" x 3.94"" x 0.63""",Small standard-size,3.84 lbs
B0C9JTYS4Q,6-in-1 Dog Shampoo and Conditioner for Itchy Skin  Made in USA - 20oz Vet Formula Natural Medicated Best for De-Shedding  Itch Relief  Smelly Odor  Dry Sensitive Skin - Dogs & Cats Oatmeal Pet Wash,Paws & Pals,Pet Supplies,"$34,193.26","2,287",$14.98,$7.07,$7.91,N.A.,7227,6,5,10/04/2015,Amazon,4.5,"9.00"" x 3.00"" x 3.00""",Large standard-size,15.9 lbs
B0BKWDG4F8,6-Pack TODDLT Cat Water Fountain Quadruple Filters  Replacement Filters for 100oz/3L Automatic Pet Fountain  Cat Water Fountain  Dog Water Dispenser,TODDLT,Pet Supplies,"$12,485.92","1,168",$29.99,$5.14,$24.85,"10,975",577,6,1,09/27/2022,Amazon,4.2,"5.00"" x 2.80"" x 2.00""",Large standard-size,5.43 lbs
B0BYVNHS26,6-Pieces Whisker Fatigue Cat Bowl - 5.5 Inch Shallow Cat Food Dish Wide Cat Wet Feeding Bowls  PET Plate for Kittens and Short Legged Cat  Wheat Straw,Yuzi,Pet Supplies,"$10,410.53","1,097",$9.49,$4.96,$4.53,"11,680",111,7,1,03/17/2023,Amazon,4.6,"5.90"" x 5.90"" x 1.37""",Large standard-size,1.59 lbs
B0BT9YLKDN,"60 Count Dog Pee Pads Extra Large 32""X 36""Pet Training Pads Disposable Pet Potty Pads Super Absorbent & Leak-Proof for House Training Cats Rabbits Dogs Leak-Proof Pet Pads",SUGUNING,Pet Supplies,"$41,465.79","1,121",$36.99,$13.48,$23.51,"9,336",378,7,1,06/15/2022,Amazon,4.3,"6.65"" x 13.62"" x 13.66""",Large standard-size,5.9503 lbs
B0BSR5754M,7 Pack Cat Toys Wand Auto Interactive Cat Toys Hands-Free Natural Bird Feather Ball Toys  Suction Cup Pet Indoor Dancing Playing Toy…,TINGIC,Pet Supplies,"$28,422.90","1,782",$14.98,$5.93,$9.05,"3,954",891,7,1,09/27/2022,Amazon,3.7,"12.48"" x 8.39"" x 1.73""",Large standard-size,3.21 lbs
B07Y9TM4YJ,7.0in Titanium Black Professional Pet Grooming Scissors Set Straight & Thinning & Curved Scissors 4pcs Set for Dog Grooming (Black),Kingstar,Pet Supplies,"$50,147.46","1,254",$39.99,$11.14,$28.85,"9,740",4159,6,2,07/24/2016,Amazon,4.6,"10.12"" x 4.37"" x 1.34""",Large standard-size,1.1 lbs
B09Z8ZT5QL,8 Pack Cat Fountain Filters  Petilog Cat Water Fountain Filters  Pet Fountain Filter Replacment,Petilog,Pet Supplies,"$19,837.82","1,418",$13.99,$5.87,$8.12,"4,620",682,6,1,01/20/2022,Amazon,4.7,"5.67"" x 4.37"" x 4.17""",Large standard-size,7.37 lbs
B09RZG9P7N,8 Pieces Dog Shirts Pet Printed Clothes with Funny Letters Summer Pet T Shirts Cool Puppy Shirts Breathable Dog Outfit Soft Dog Sweatshirt for Pet Dogs Cats (Classic Pattern Large),Saintrygo,Pet Supplies,"$27,332.64","1,368",$19.98,$6.77,$13.21,"6,325",2314.857143,6,2,10/19/2021,Amazon Warehouse,4.1,"10.83"" x 9.33"" x 0.87""",Large standard-size,10.23 lbs
B0CJBY181W,9 Pieces Holiday Dog Bandanas Halloween Dog Bandanas Thanksgiving Christmas Dog Handkerchief Adjustable Large Pet Scarf Washable Dog Scarves for Dog Costume Supply (Cute Pattern),Weewooday,Pet Supplies,"$29,823.43","2,057",$14.49,$5.47,$9.02,N.A.,543.5,6,1,11/22/2021,Amazon,4.6,"9.72"" x 6.26"" x 0.47""",Small standard-size,5.29 lbs
B0892DKNR3,90 GPH Mini Submersible Pump  Small Fountain Pump (5W 350L/H) for water feature  Aquariums  Fish Tank  Tabletop Fountain  Pet Fountain  Indoor or Outdoor Pond Fountain,DOMICA,Pet Supplies,"$34,530.59","3,841",$8.99,$4.89,$4.10,"2,430",2469,6,1,04/24/2020,Amazon,4.2,"1.60"" x 1.40"" x 1.80""",Large standard-size,3.5 lbs
B0CJ51KJJK,[2023 Upgrade] Bark Collar with Additional Mini Remote - Dog Bark Collar with 4 Training Modes - IPX7 Waterproof Dog Shock Collar for Indoor  Garden & Courtyard  Safe Bark Collar for Most Breed Sizes,Pet Manka,Pet Supplies,"$24,529.50","1,242",$23.35,$6.50,$16.85,"5,997",1819,7,30,01/03/2023,Amazon,4.4,"4.13"" x 2.56"" x 1.97""",Large standard-size,4.97 lbs
B08QJQMXXH,[Upgraded] DAJIDALI Adidog Waterproof and Stain Resistant Pet Clothes for Dog Cat Puppy Hoodies Coat Winter Sweatshirt Warm Sweater Dog Outfits (Large  Grey),DAJIDALI,Pet Supplies,"$10,939.05","1,095",$9.99,$1.50,$8.49,"6,150",15.25,5,1,12/21/2020,FOUR HAPPY LEGS,4.1,"11.00"" x 9.00"" x 1.00""",Standard (Large),0.22 lbs
B08QFB2VVW,"A2Z SCILAB Dog Pet Ear/Nose Hair Puller Grooming Hemostat Locking Forceps Pliers  5.5"" (14cm)  Straight (Pink Paws)",A2Z SCILAB,Pet Supplies,"$14,286.12","1,788",$7.99,$4.12,$3.87,"4,470",2062.785714,7,1,07/15/2019,Amazon,4.492857143,"6.97"" x 3.46"" x 0.35""",Small standard-size,1.44 lbs
B0BHR6L4MW,ABRRLO 6 Pack Puppy Toys for Teething Small Dogs Cute Blue Puppy Chew Toys for Teething Small Breed Dog Chew Toys for Puppies Interactive Small Pet Dog Toy Set Soft Durable Doggy Puppy Teething Toys,ABRRLO,Pet Supplies,"$22,127.85","2,215",$9.99,$4.57,$5.42,N.A.,520,7,1,05/07/2023,Amazon,4.3,"2.12"" x 1.32"" x 0.52""",Small standard-size,8.15 lbs
B07Z8C3BB4,Action Hero Pet Costume Large,California Costumes,Pet Supplies,"$49,182.87","2,057",$24.53,$7.13,$17.40,"1,915",628.25,4,8,08/31/2018,Amazon,4.2,"15.00"" x 11.00"" x 2.00""",Large standard-size,0.63 lbs
B09ZQ7ZXRL,Active Pets Dog Car Seat Cover for Back Seat. Car Seat Protector Dog Hammock for Car - Waterproof Pet Back Seat Cover for Trucks  Sedans & SUVs - Use with Chom Chom Roller Pet Hair Remover. Beige,Active Pets,Pet Supplies,"$200,214.28","4,172",$37.99,$13.93,$24.06,"2,258",48900.54545,7,1,01/10/2023,Amazon,4.6,"12.00"" x 11.00"" x 5.00""",Large standard-size,3.24 lbs
B09GKG648T,"Active Pets Dog  Cat Donut Bed  Pet Bed Mat  Faux Fur  Large 36"" (Beige)",Active Pets,Pet Supplies,"$134,722.50","2,750",$48.99,$52.64,-$3.65,"3,996",11492,6,3,11/13/2021,Amazon Warehouse,4.4,"36.00"" x 36.00"" x 8.00""",Medium oversize,5.3 lbs
B083C48B9F,Active Pets Fabric Car Bench Dog Seat Cover for Back Seat  Waterproof Vehicle Seat Covers  Durable Scratch Proof Nonslip  Protector for Pet Fur & Mud  Washable - Black,Active Pets,Pet Supplies,"$39,326.31","1,269",$30.99,$11.38,$19.61,"4,753",11009.14286,7,2,12/30/2019,Amazon,4.6,"13.78"" x 11.18"" x 3.74""",Large standard-size,2.83 lbs
B0B5NDKJD2,Adams Pet Spray + Shampoo Bundle,Adams,Pet Supplies,"$64,954.24","1,924",$33.76,N.A.,N.A.,"3,943",4954,4,1,04/20/2021,Amazon.com,4.4,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B08PF6R5S6,Adidog Pet Clothes Hoodie Clothing Coat Sweater Sweatshirt Jacket Shirt 2-Legs Outfit Winter Costume for Small Medium Large Puppy Dog Cat Boy Girl (Grey  1XL (for Dog Bust<18.3inch  Weight<13lbs)),Feishibang,Pet Supplies,"$11,544.00","1,200",$9.47,$1.44,$8.03,"10,371",N.A.,7,1,12/01/2020,iMacBook,N.A.,"5.91"" x 3.94"" x 1.57""",Standard (Large),0.0992 lbs
B08RF1MXG7,Adidog Pet Clothes Hoodie Tracksuit Sweater 2-Legs Jacket or 4-Legs Jumpsuit Winter Outfit for Small Medium Large Dogs Boy and Girl (Black 2-Legs  5XL (Dog Bust<28in  WGT<40lbs)),JRC,Pet Supplies,"$20,007.00","1,350",$9.95,$2.22,$7.73,"102,962",3,5,1,12/27/2020,iMacBook,3.3,"7.87"" x 1.18"" x 5.91""",Standard (Large),0.2646 lbs
B08CB8Y54J,Adjustable and Comfortable Step-in Air Pet Harness for Small or Medium Dogs and Cat by Oleh-Oleh (L  Brown),OLEH-OLEH,Pet Supplies,"$19,157.22","1,278",$14.49,$2.25,$12.24,"4,973",1115.25,6,1,06/26/2020,Oleh Pet,4.5,"1.69"" x 5.71"" x 8.46""",Standard (Large),0.2844 lbs
B09VDKGKRQ,ADOGGYGO Dog Birthday Bandana Scarf and Dog Girl Boy Birthday Party Hat with Cute Dog Bow Tie for Large and Extra Large Dog Pet (X-Large  Blue),ADOGGYGO,Pet Supplies,"$19,921.76","1,424",$13.49,$5.64,$7.85,"4,788",4108.25,6,1,01/19/2022,Amazon,4.5,"8.54"" x 6.06"" x 1.57""",Large standard-size,0.32 lbs
B0B724YQPW,Advance Pet Product Heavy Stainless Steel Flat Bucket  1 Quart Flat,Advance Pet Products,Pet Supplies,"$10,129.86","1,014",$20.20,$5.27,$14.93,"9,153",2916,3,1,05/20/2012,Amazon.com,4.6,"4.25"" x 5.25"" x 5.25""",Large standard-size,7.37 lbs
B0CKZ34LFV,Afloia Dog Grooming Kit  Pet Grooming Vacuum & Dog Clippers Nail Trimmer Grinder & Dog Brush for Shedding with 7 Pet Grooming Tools  Low Noise Dog Hair Remover Pet Grooming Supplies,Afloia,Pet Supplies,"$544,421.11","3,889",$139.99,$29.53,$110.46,N.A.,2165,7,30,10/07/2022,Amazon,4.6,"16.34"" x 12.56"" x 7.44""",Large standard-size,10.08 lbs
B09VC16C26,AIITLE Christmas Dog Harness  No-Pull Pet Harness with a Leash  Adjustable Soft Padded Dog Vest in Any Season  Reflective Outdoor Pet Vest for Extra Small Dogs and House Cats Burgundy XXXS,Aiitle,Pet Supplies,"$52,323.72","4,028",$12.99,$5.49,$7.50,"2,437",4566,7,1,09/28/2022,Amazon,4.298461538,"7.20"" x 6.89"" x 1.57""",Large standard-size,2.08 lbs
B0CC25ZMS7,AIITLE Dog Harness and Leash Set No Pull Step in Puppy Harness with Super Breathable Mesh  Reflective Adjustable Pet Harness for Outdoor Walking  Training for Small Dogs  Cats Black XS,Aiitle,Pet Supplies,"$12,837.15","1,285",$9.99,$5.04,$4.95,"5,753",18.02857143,7,1,07/16/2023,Amazon,4.451428571,"7.05"" x 6.77"" x 2.36""",Large standard-size,2.89 lbs
B0BZWSGZ65,Aimeng Personalized Stainless Steel Pet ID Tags with Glittery Bone Design - DEEP Engraved Dog Tags Engraved for Pets Customized with 5 Lines Dogs and Cats Pets Gift (5 Sets Dog Tag Clip  Large),Aimeng,Pet Supplies,"$15,394.30","2,570",$9.99,N.A.,N.A.,"3,631",628.6956522,6,1,05/08/2023,AImeng,4.8,N.A.,N.A.,N.A.
B0B95J1WRL,AIMYDOG Dog Winter Coat  Harness 2 in 1Dog Jacket for Small Dog  British Style Plaid Cute Puppy Clothes  Adjustable Reflective Pet Vest  Waterproof Windproof Doggy Apparel with Warm Cozy Fleece,Aimydog,Pet Supplies,"$36,581.70","1,830",$21.99,N.A.,N.A.,"17,762",118.3333333,7,1,10/17/2022,AIMYDOG,4.283333333,N.A.,N.A.,N.A.
B0C5QK26LG,AIPERRO Slow Feeder Dog Bowl Stainless Steel  2 Cups Metal Non-Slip Dog Food Bowls  Dog Water Bowl for Small & Medium Sized Dogs  Fun Bloat Stop Pet Bowl for Fast Eaters  Slows Down Pets Eating,AIPERRO,Pet Supplies,"$51,947.33","2,707",$19.19,$7.40,$11.79,"3,585",817.3333333,7,1,02/27/2023,Amazon,4.5,"8.60"" x 8.60"" x 1.70""",Large standard-size,13.76 lbs
B0B76DGHM4,AIPERRO Stainless Steel Dog Bowls for Large Dogs  Large Capacity Metal Dog Water Bowl & Dog Food Bowls  Indoor and Outdoor Pet Bowl - Set of 2,AIPERRO,Pet Supplies,"$65,745.78","2,922",$22.49,$10.29,$12.20,N.A.,501,6,1,09/15/2022,Amazon,4.6,"11.22"" x 7.40"" x 3.94""",Large standard-size,2.84 lbs
B0CKWMMQV9,Air Frontier Mesh Dog Harness with and Reflective Dog Leash Set  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - AMB  L,Best Pet Supplies,Pet Supplies,"$32,322.57","1,043",$23.99,$8.42,$15.57,"21,443",190.4615385,7,1,05/15/2022,Amazon Warehouse,4.523076923,"12.83"" x 9.25"" x 1.93""",Large standard-size,12 lbs
B0BTQ4S832,Air Frontier Mesh Dog Harness with and Reflective Dog Leash Set  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - AMB  S,Best Pet Supplies,Pet Supplies,"$31,048.29","1,071",$28.99,$8.12,$20.87,"24,218",3458,7,1,05/15/2022,Amazon.com,4.4,"12.48"" x 9.53"" x 1.89""",Large standard-size,8 lbs
B0B1GXNQ8H,Air Frontier Mesh Dog Harness with and Reflective Dog Leash Set  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - BK  S,Best Pet Supplies,Pet Supplies,"$27,970.74","1,106",$25.29,$7.56,$17.73,"24,035",4,7,1,05/15/2022,Amazon.com,3.7,"10.12"" x 6.97"" x 3.86""",Large standard-size,8 lbs
B0B1H2WCFC,Air Frontier Mesh Dog Harness with and Reflective Dog Leash Set  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - BUW  XS,Best Pet Supplies,Pet Supplies,"$28,915.56","1,116",$25.91,$7.66,$18.25,"24,035",2,7,1,05/15/2022,Amazon.com,3.9,"12.09"" x 9.76"" x 1.93""",Large standard-size,8 lbs
B0B1HGPCBN,Air Frontier Mesh Dog Harness with and Reflective Dog Leash Set  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - FSW  M,Best Pet Supplies,Pet Supplies,"$28,191.94","1,106",$25.49,$7.59,$17.90,"24,035",4,7,1,05/15/2022,Amazon.com,5,"12.17"" x 9.21"" x 2.13""",Large standard-size,11.04 lbs
B0B1GW7V5C,Air Frontier Mesh Dog Harness with and Reflective Dog Leash Set  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - FSW  XL,Best Pet Supplies,Pet Supplies,"$32,438.36","1,082",$29.98,$9.02,$20.96,"24,218",2,7,1,05/15/2022,Amazon.com,4.4,"14.65"" x 11.97"" x 1.93""",Large standard-size,12.87 lbs
B0B1HH9SDW,Air Frontier Mesh Dog Harness with and Reflective Dog Leash Set  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - PPW  XL,Best Pet Supplies,Pet Supplies,"$27,010.62","1,071",$25.22,$7.55,$17.67,"24,035",3536,7,1,05/15/2022,Amazon.com,4.4,"12.60"" x 8.27"" x 4.06""",Large standard-size,11.36 lbs
B0B1G8366J,Air Frontier Mesh Dog Harness with Steel Leash D-Ring  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - BUW  L,Best Pet Supplies,Pet Supplies,"$23,024.58","1,063",$21.66,$6.79,$14.87,"24,035",9,7,1,05/15/2022,Amazon.com,4.7,"11.54"" x 9.29"" x 2.01""",Large standard-size,5.76 lbs
B0B1GJVQP4,Air Frontier Mesh Dog Harness with Steel Leash D-Ring  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - FSW  S,Best Pet Supplies,Pet Supplies,"$22,529.50","1,099",$20.50,$6.62,$13.89,"24,218",7,7,1,05/15/2022,Amazon.com,5,"8.90"" x 7.05"" x 1.77""",Large standard-size,3.68 lbs
B0B1FVZ21T,Air Frontier Mesh Dog Harness with Steel Leash D-Ring  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - ORW  XL,Best Pet Supplies,Pet Supplies,"$26,389.00","1,100",$23.99,$7.37,$16.62,"24,035",1,7,2,05/15/2022,Amazon.com,5,"13.30"" x 9.41"" x 3.19""",Large standard-size,6.4 lbs
B0B1GRS892,Air Frontier Mesh Dog Harness with Steel Leash D-Ring  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - PPW  M,Best Pet Supplies,Pet Supplies,"$24,908.40","1,122",$22.20,$6.87,$15.33,"24,218",4,7,1,05/15/2022,Amazon.com,4.7,"10.51"" x 10.12"" x 1.42""",Large standard-size,4.16 lbs
B0B1GDBV8K,Air Frontier Mesh Dog Harness with Steel Leash D-Ring  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - PPW  S,Best Pet Supplies,Pet Supplies,"$24,668.27","1,073",$22.99,$6.99,$16.00,"24,035",4,7,2,05/15/2022,Amazon Warehouse,4.7,"8.78"" x 7.68"" x 2.13""",Large standard-size,3.68 lbs
B0B1G9CQY3,Air Frontier Mesh Dog Harness with Steel Leash D-Ring  Reflective Stitching  and Lightweight Breathable No-Pull Design  Adjustable Neck and Chest Straps for Small to Large Breeds - RDW  L,Best Pet Supplies,Pet Supplies,"$27,613.95","1,105",$24.99,$7.29,$17.70,"24,035",2,7,1,05/15/2022,Amazon.com,4.6,"12.01"" x 9.96"" x 1.77""",Large standard-size,5.76 lbs
B08CRG63B9,Airline Approved Dog Travel Bag with 2 Dog Treat Training Pouches  Dog Tote Organizer for Weekend Pet Travel Supplies & Accessories,Modoker,Pet Supplies,"$81,813.30","1,670",$46.99,$15.88,$31.11,"5,530",5650.666667,7,1,01/18/2022,Amazon,4.8,"16.00"" x 8.00"" x 11.00""",Large standard-size,3.24 lbs
B0BYNF9GZS,AIRROBO Dog Hair Vacuum & Dog Grooming Kit  12000Pa Strong Pet Grooming Vacuum  2L Large Capacity Dog Vacuum for Shedding Grooming Hair  50dB  Quiet  5 Pet Grooming Tools,AIRROBO,Pet Supplies,"$306,235.97","3,403",$89.99,$22.93,$67.06,"2,425",454,7,2,03/15/2023,Amazon,4.7,"17.52"" x 13.58"" x 7.76""",Large standard-size,8.33 lbs
B0CBJ4RSGG,Airtag Cat Collar Breakaway Bell - Kitten Collar with Reflective Strip and Air Tag Holder - Waterproof Adjustable Pet Collar with Safety Release Buckle for Boy Girl Cats and Small Breed Dogs (Green),POLLY PINKS,Pet Supplies,"$13,708.80","1,530",$8.96,$4.26,$4.70,"5,950",79,7,1,09/29/2023,N.A.,4.5,"5.00"" x 1.38"" x 0.10""",Small standard-size,3.21 lbs
